0	RNDTree		3	8	378	64408	
0	NDTree		3	9	380	98978	
0	RNDTree		3	9	380	55120	
0	NDTree		3	10	427	96567	
0	RNDTree		3	10	427	74183	
0	NDTree		3	11	437	94909	
0	RNDTree		3	11	437	64232	
0	NDTree		3	12	390	100787	
0	RNDTree		3	12	390	71870	
0	NDTree		3	13	383	91588	
0	RNDTree		3	13	383	69992	
0	NDTree		3	14	370	103063	
0	RNDTree		3	14	370	63531	
0	NDTree		3	15	352	93782	
0	RNDTree		3	15	352	67038	
0	NDTree		3	16	389	98128	
0	RNDTree		3	16	389	57937	
0	NDTree		3	17	480	84055	
0	RNDTree		3	17	480	83061	
0	NDTree		3	18	511	94102	
0	RNDTree		3	18	511	86661	
0	NDTree		3	19	361	99489	
0	RNDTree		3	19	361	53131	
0	NDTree		3	20	322	104368	
0	RNDTree		3	20	322	44891	
0	NDTree		3	21	389	89698	
0	RNDTree		3	21	389	47888	

0	NDTree		5	1	1894	398689	
0	RNDTree		5	1	1894	229087	
0	NDTree		5	2	2922	397656	
0	RNDTree		5	2	2922	348222	
0	NDTree		5	3	2962	341588	
0	RNDTree		5	3	2962	318699	
0	NDTree		5	4	2423	416143	
0	RNDTree		5	4	2423	202260	
0	NDTree		5	5	2439	369474	
0	RNDTree		5	5	2439	304621	
0	NDTree		5	6	1732	280572	
0	RNDTree		5	6	1732	169772	
0	NDTree		5	7	2047	385717	
0	RNDTree		5	7	2047	200822	
0	NDTree		5	8	2367	339548	
0	RNDTree		5	8	2367	258815	
0	NDTree		5	9	2859	332514	
0	RNDTree		5	9	2859	278130	
0	NDTree		5	10	2771	399487	
0	RNDTree		5	10	2771	292410	
0	NDTree		5	11	2493	400672	
0	RNDTree		5	11	2493	278763	
0	NDTree		5	12	2280	299898	
0	RNDTree		5	12	2280	265949	
0	NDTree		5	13	2482	388215	
0	RNDTree		5	13	2482	280878	
0	NDTree		5	14	1829	316170	
0	RNDTree		5	14	1829	170453	
0	NDTree		5	15	2536	355804	
0	RNDTree		5	15	2536	253313	
0	NDTree		5	16	1951	324176	
0	RNDTree		5	16	1951	239069	
0	NDTree		5	17	2196	333147	
0	RNDTree		5	17	2196	265714	
0	NDTree		5	18	2192	387898	
0	RNDTree		5	18	2192	279336	
0	NDTree		5	19	2083	456131	
0	RNDTree		5	19	2083	184564	
0	NDTree		5	20	2366	473952	
0	RNDTree		5	20	2366	231229	
0	NDTree		5	21	2994	420959	
0	RNDTree		5	21	2994	298744	

0	NDTree		10	1	8886	1804270	
0	RNDTree		10	1	8886	1137749	
0	NDTree		10	2	11434	2187596	
0	RNDTree		10	2	11434	1516134	
0	NDTree		10	3	9649	1790023	
0	RNDTree		10	3	9649	1288513	
0	NDTree		10	4	11688	2080029	
0	RNDTree		10	4	11688	1646007	
0	NDTree		10	5	11456	2281856	
0	RNDTree		10	5	11456	1532489	
0	NDTree		10	6	11853	2833173	
0	RNDTree		10	6	11853	1608741	
0	NDTree		10	7	13301	2578992	
0	RNDTree		10	7	13301	1471678	
0	NDTree		10	8	11532	2667843	
0	RNDTree		10	8	11532	1784783	
0	NDTree		10	9	12167	2241389	
0	RNDTree		10	9	12167	1674082	
0	NDTree		10	10	13671	2383889	
0	RNDTree		10	10	13671	1727678	
0	NDTree		10	11	10576	2572350	
0	RNDTree		10	11	10576	1349052	
0	NDTree		10	12	9475	2199212	
0	RNDTree		10	12	9475	1252739	
0	NDTree		10	13	11630	2435613	
0	RNDTree		10	13	11630	1826360	
0	NDTree		10	14	12131	2593411	
0	RNDTree		10	14	12131	1713628	
0	NDTree		10	15	12253	2003962	
0	RNDTree		10	15	12253	1890495	
0	NDTree		10	16	12942	2533416	
0	RNDTree		10	16	12942	1909318	
0	NDTree		10	17	10562	2760174	
0	RNDTree		10	17	10562	1528938	
0	NDTree		10	18	10077	1633334	
0	RNDTree		10	18	10077	1780378	
0	NDTree		10	19	8714	2051218	
0	RNDTree		10	19	8714	1218022	
0	NDTree		10	20	12120	2574702	
0	RNDTree		10	20	12120	1599171	
0	NDTree		10	21	11582	2396509	
0	RNDTree		10	21	11582	1615909	

0	NDTree		2	1	49	50106	
0	RNDTree		2	1	49	49959	
0	NDTree		2	2	69	54134	
0	RNDTree		2	2	69	50932	
0	NDTree		2	3	56	36282	
0	RNDTree		2	3	56	34750	
0	NDTree		2	4	39	38380	
0	RNDTree		2	4	39	37096	
0	NDTree		2	5	61	34898	
0	RNDTree		2	5	61	40467	
0	NDTree		2	6	48	36821	
0	RNDTree		2	6	48	34713	
0	NDTree		2	7	56	37225	
0	RNDTree		2	7	56	44255	
0	NDTree		2	8	49	33553	
0	RNDTree		2	8	49	31944	
0	NDTree		2	9	65	33125	
0	RNDTree		2	9	65	41702	
0	NDTree		2	10	55	31981	
0	RNDTree		2	10	55	45657	
0	NDTree		2	11	57	30164	
0	RNDTree		2	11	57	32336	
0	NDTree		2	12	28	5225	
0	RNDTree		2	12	28	5881	
0	NDTree		2	13	23	5679	
0	RNDTree		2	13	23	7408	
0	NDTree		2	14	29	7440	
0	RNDTree		2	14	29	5213	
0	NDTree		2	15	33	6114	
0	RNDTree		2	15	33	4117	
0	NDTree		2	16	28	5329	
0	RNDTree		2	16	28	4672	
0	NDTree		2	17	30	6163	
0	RNDTree		2	17	30	8202	
0	NDTree		2	18	29	6512	
0	RNDTree		2	18	29	4165	
0	NDTree		2	19	31	6630	
0	RNDTree		2	19	31	5900	
0	NDTree		2	20	30	7052	
0	RNDTree		2	20	30	7059	
0	NDTree		2	21	24	5981	
0	RNDTree		2	21	24	4385	

0	NDTree		2	1	49	49141	
0	RNDTree		2	1	49	48731	
0	NDTree		2	2	69	36169	
0	RNDTree		2	2	69	49099	
0	NDTree		2	3	56	36370	
0	RNDTree		2	3	56	34634	
0	NDTree		2	4	39	38383	
0	RNDTree		2	4	39	37015	
0	NDTree		2	5	61	34990	
0	RNDTree		2	5	61	40506	
0	NDTree		2	6	48	36904	
0	RNDTree		2	6	48	34769	
0	NDTree		2	7	56	36369	
0	RNDTree		2	7	56	43862	
0	NDTree		2	8	49	33304	
0	RNDTree		2	8	49	31268	
0	NDTree		2	9	65	32287	
0	RNDTree		2	9	65	40551	
0	NDTree		2	10	55	31631	
0	RNDTree		2	10	55	45312	
0	NDTree		2	11	57	30190	
0	RNDTree		2	11	57	31539	
0	NDTree		2	12	28	5118	
0	RNDTree		2	12	28	5771	
0	NDTree		2	13	23	5618	
0	RNDTree		2	13	23	7350	
0	NDTree		2	14	29	7328	
0	RNDTree		2	14	29	5092	
0	NDTree		2	15	33	5960	
0	RNDTree		2	15	33	4066	
0	NDTree		2	16	28	5267	
0	RNDTree		2	16	28	4606	
0	NDTree		2	17	30	6061	
0	RNDTree		2	17	30	8055	
0	NDTree		2	18	29	6367	
0	RNDTree		2	18	29	4079	
0	NDTree		2	19	31	6509	
0	RNDTree		2	19	31	5782	
0	NDTree		2	20	30	6897	
0	RNDTree		2	20	30	6930	
0	NDTree		2	21	24	5849	
0	RNDTree		2	21	24	4318	

0	NDTree		2	1	27	15177	
0	RNDTree		2	1	27	10566	
0	NDTree		2	2	27	12316	
0	RNDTree		2	2	27	12581	
0	NDTree		2	3	33	10577	
0	RNDTree		2	3	33	10305	
0	NDTree		2	4	22	9441	
0	RNDTree		2	4	22	6345	
0	NDTree		2	5	26	8270	
0	RNDTree		2	5	26	9381	
0	NDTree		2	6	27	6721	
0	RNDTree		2	6	27	6048	
0	NDTree		2	7	26	7308	
0	RNDTree		2	7	26	7919	
0	NDTree		2	8	28	6301	
0	RNDTree		2	8	28	5458	
0	NDTree		2	9	32	6839	
0	RNDTree		2	9	32	8850	
0	NDTree		2	10	22	6538	
0	RNDTree		2	10	22	8308	
0	NDTree		2	11	27	6655	
0	RNDTree		2	11	27	5917	
0	NDTree		2	12	28	5711	
0	RNDTree		2	12	28	6444	
0	NDTree		2	13	23	6220	
0	RNDTree		2	13	23	8104	
0	NDTree		2	14	29	8174	
0	RNDTree		2	14	29	5684	
0	NDTree		2	15	33	6658	
0	RNDTree		2	15	33	4524	
0	NDTree		2	16	28	5843	
0	RNDTree		2	16	28	5153	
0	NDTree		2	17	30	6708	
0	RNDTree		2	17	30	8949	
0	NDTree		2	18	29	7127	
0	RNDTree		2	18	29	4547	
0	NDTree		2	19	31	7242	
0	RNDTree		2	19	31	6452	
0	NDTree		2	20	30	7707	
0	RNDTree		2	20	30	7732	
0	NDTree		2	21	24	6563	
0	RNDTree		2	21	24	4776	

0	NDTree		2	1	27	15412	
0	RNDTree		2	1	27	10636	
0	NDTree		2	2	27	12351	
0	RNDTree		2	2	27	12640	
0	NDTree		2	3	33	10544	
0	RNDTree		2	3	33	10381	
0	NDTree		2	4	22	9472	
0	RNDTree		2	4	22	6337	
0	NDTree		2	5	26	8329	
0	RNDTree		2	5	26	9394	
0	NDTree		2	6	27	6737	
0	RNDTree		2	6	27	6047	
0	NDTree		2	7	26	7287	
0	RNDTree		2	7	26	7914	
0	NDTree		2	8	28	6289	
0	RNDTree		2	8	28	5478	
0	NDTree		2	9	32	6843	
0	RNDTree		2	9	32	8844	
0	NDTree		2	10	22	6535	
0	RNDTree		2	10	22	8281	
0	NDTree		2	11	27	6651	
0	RNDTree		2	11	27	5895	
0	NDTree		2	12	28	5709	
0	RNDTree		2	12	28	6440	
0	NDTree		2	13	23	6215	
0	RNDTree		2	13	23	8107	
0	NDTree		2	14	29	8193	
0	RNDTree		2	14	29	5677	
0	NDTree		2	15	33	6651	
0	RNDTree		2	15	33	4506	
0	NDTree		2	16	28	5855	
0	RNDTree		2	16	28	5119	
0	NDTree		2	17	30	6732	
0	RNDTree		2	17	30	8929	
0	NDTree		2	18	29	7127	
0	RNDTree		2	18	29	4546	
0	NDTree		2	19	31	7245	
0	RNDTree		2	19	31	6479	
0	NDTree		2	20	30	7743	
0	RNDTree		2	20	30	7746	
0	NDTree		2	21	24	6560	
0	RNDTree		2	21	24	4784	

0	NDTree		3	1	213	50678	
0	RNDTree		3	1	213	27484	
0	NDTree		3	2	223	38589	
0	RNDTree		3	2	223	19339	
0	NDTree		3	3	148	34784	
0	RNDTree		3	3	148	15983	
0	NDTree		3	4	187	34562	
0	RNDTree		3	4	187	14535	
0	NDTree		3	5	272	35296	
0	RNDTree		3	5	272	20931	
0	NDTree		3	6	192	28883	
0	RNDTree		3	6	192	22566	
0	NDTree		3	7	270	40910	
0	RNDTree		3	7	270	25325	
0	NDTree		3	8	219	38012	
0	RNDTree		3	8	219	21614	
0	NDTree		3	9	152	36254	
0	RNDTree		3	9	152	19918	
0	NDTree		3	10	248	34725	
0	RNDTree		3	10	248	17109	
0	NDTree		3	11	265	35270	
0	RNDTree		3	11	265	19446	
0	NDTree		3	12	167	32555	
0	RNDTree		3	12	167	16737	
0	NDTree		3	13	221	31055	
0	RNDTree		3	13	221	17957	
0	NDTree		3	14	242	36166	
0	RNDTree		3	14	242	22118	
0	NDTree		3	15	190	36012	
0	RNDTree		3	15	190	18839	
0	NDTree		3	16	251	31134	
0	RNDTree		3	16	251	17923	
0	NDTree		3	17	170	28321	
0	RNDTree		3	17	170	15350	
0	NDTree		3	18	145	26419	
0	RNDTree		3	18	145	16255	
0	NDTree		3	19	167	32414	
0	RNDTree		3	19	167	18263	
0	NDTree		3	20	155	36984	
0	RNDTree		3	20	155	16110	
0	NDTree		3	21	209	27837	
0	RNDTree		3	21	209	20276	

0	NDTree		5	1	1231	288696	
0	RNDTree		5	1	1231	109823	
0	NDTree		5	2	2019	260321	
0	RNDTree		5	2	2019	154348	
0	NDTree		5	3	1927	210131	
0	RNDTree		5	3	1927	164509	
0	NDTree		5	4	1924	230776	
0	RNDTree		5	4	1924	167265	
0	NDTree		5	5	1750	215138	
0	RNDTree		5	5	1750	165694	
0	NDTree		5	6	1061	176284	
0	RNDTree		5	6	1061	63123	
0	NDTree		5	7	1524	229287	
0	RNDTree		5	7	1524	111999	
0	NDTree		5	8	1561	218412	
0	RNDTree		5	8	1561	143301	
0	NDTree		5	9	1751	197942	
0	RNDTree		5	9	1751	139715	
0	NDTree		5	10	1795	250210	
0	RNDTree		5	10	1795	154967	
0	NDTree		5	11	2128	243142	
0	RNDTree		5	11	2128	148135	
0	NDTree		5	12	1475	174807	
0	RNDTree		5	12	1475	159047	
0	NDTree		5	13	1796	242522	
0	RNDTree		5	13	1796	162022	
0	NDTree		5	14	1321	194586	
0	RNDTree		5	14	1321	117045	
0	NDTree		5	15	1958	199878	
0	RNDTree		5	15	1958	152861	
0	NDTree		5	16	1524	192810	
0	RNDTree		5	16	1524	120600	
0	NDTree		5	17	1522	211223	
0	RNDTree		5	17	1522	130260	
0	NDTree		5	18	1805	211581	
0	RNDTree		5	18	1805	148999	
0	NDTree		5	19	1389	270413	
0	RNDTree		5	19	1389	115083	
0	NDTree		5	20	1787	295162	
0	RNDTree		5	20	1787	122943	
0	NDTree		5	21	2220	232403	
0	RNDTree		5	21	2220	166823	

0	NDTree		10	1	10957	2473809	
0	RNDTree		10	1	10957	1761950	
0	NDTree		10	2	14370	2860554	
0	RNDTree		10	2	14370	2447953	
0	NDTree		10	3	12170	2338403	
0	RNDTree		10	3	12170	1937559	
0	NDTree		10	4	14326	2821959	
0	RNDTree		10	4	14326	2348069	
0	NDTree		10	5	13634	3128653	
0	RNDTree		10	5	13634	2122197	
0	NDTree		10	6	14459	3787984	
0	RNDTree		10	6	14459	2378025	
0	NDTree		10	7	16306	3461571	
0	RNDTree		10	7	16306	2547454	
0	NDTree		10	8	14423	3543407	
0	RNDTree		10	8	14423	2641446	
0	NDTree		10	9	14313	3148687	
0	RNDTree		10	9	14313	1969278	
0	NDTree		10	10	14835	3216579	
0	RNDTree		10	10	14835	2434736	
0	NDTree		10	11	13346	3385984	
0	RNDTree		10	11	13346	2213775	
0	NDTree		10	12	10269	2833410	
0	RNDTree		10	12	10269	1575311	
0	NDTree		10	13	15151	3418254	
0	RNDTree		10	13	15151	2743421	
0	NDTree		10	14	14458	3486083	
0	RNDTree		10	14	14458	1829017	
0	NDTree		10	15	14791	2679022	
0	RNDTree		10	15	14791	2288699	
0	NDTree		10	16	15532	3417354	
0	RNDTree		10	16	15532	2041275	
0	NDTree		10	17	13314	3671493	
0	RNDTree		10	17	13314	2078532	
0	NDTree		10	18	12428	2201666	
0	RNDTree		10	18	12428	2173862	
0	NDTree		10	19	10833	2765723	
0	RNDTree		10	19	10833	2132468	
0	NDTree		10	20	14459	3482484	
0	RNDTree		10	20	14459	2176569	
0	NDTree		10	21	12800	3199128	
0	RNDTree		10	21	12800	1815998	

0	NDTree		10	1	10957	2438521	
0	RNDTree		10	1	10957	1778163	
0	RMNDTree		10	1	10957	1731085	
0	NDTree		10	2	14370	2894766	
0	RNDTree		10	2	14370	2463367	
0	RMNDTree		10	2	14370	2498372	
0	NDTree		10	3	12170	2349902	
0	RNDTree		10	3	12170	1946574	
0	RMNDTree		10	3	12170	1871353	
0	NDTree		10	4	14326	2823549	
0	RNDTree		10	4	14326	2345876	
0	RMNDTree		10	4	14326	2527099	
0	NDTree		2	1	27	15535	
0	RNDTree		2	1	27	10620	
0	RMNDTree	2	1	27	9969	
0	NDTree		2	2	27	11918	
0	RNDTree		2	2	27	12242	
0	RMNDTree	2	2	27	11654	
0	NDTree		2	3	33	9984	
0	RNDTree		2	3	33	9776	
0	RMNDTree	2	3	33	9462	
0	NDTree		2	4	22	8799	
0	RNDTree		2	4	22	5892	
0	RMNDTree	2	4	22	5934	
0	NDTree		2	5	26	7669	
0	RNDTree		2	5	26	8693	
0	RMNDTree	2	5	26	8725	
0	NDTree		2	6	27	6633	
0	RNDTree		2	6	27	6042	
0	RMNDTree	2	6	27	5997	
0	NDTree		2	7	26	7301	
0	RNDTree		2	7	26	7919	
0	RMNDTree	2	7	26	7903	
0	NDTree		2	8	28	6314	
0	RNDTree		2	8	28	5462	
0	RMNDTree	2	8	28	5439	
0	NDTree		2	9	32	6851	
0	RNDTree		2	9	32	8830	
0	RMNDTree	2	9	32	8821	
0	NDTree		2	10	22	6525	
0	RNDTree		2	10	22	8293	
0	RMNDTree	2	10	22	8364	
0	NDTree		2	11	27	6667	
0	RNDTree		2	11	27	5924	
0	RMNDTree	2	11	27	5936	
0	NDTree		2	12	28	5732	
0	RNDTree		2	12	28	6428	
0	RMNDTree	2	12	28	6414	
0	NDTree		2	13	23	6313	
0	RNDTree		2	13	23	8106	
0	RMNDTree	2	13	23	8166	
0	NDTree		2	14	29	8164	
0	RNDTree		2	14	29	5669	
0	RMNDTree	2	14	29	5626	
0	NDTree		2	15	33	6708	
0	RNDTree		2	15	33	4494	
0	RMNDTree	2	15	33	4421	
0	NDTree		2	16	28	5851	
0	RNDTree		2	16	28	5116	
0	RMNDTree	2	16	28	5063	
0	NDTree		2	17	30	6717	
0	RNDTree		2	17	30	8916	
0	RMNDTree	2	17	30	8916	
0	NDTree		2	18	29	7169	
0	RNDTree		2	18	29	4544	
0	RMNDTree	2	18	29	4476	
0	NDTree		2	19	31	7277	
0	RNDTree		2	19	31	6454	
0	RMNDTree	2	19	31	6388	
0	NDTree		2	20	30	7706	
0	RNDTree		2	20	30	7721	
0	RMNDTree	2	20	30	7667	
0	NDTree		2	21	24	6605	
0	RNDTree		2	21	24	4784	
0	RMNDTree	2	21	24	4734	

0	NDTree		3	1	213	29954	
0	RNDTree		3	1	213	19047	
0	RMNDTree	3	1	213	18393	
0	NDTree		3	2	223	33396	
0	RNDTree		3	2	223	18117	
0	RMNDTree	3	2	223	16142	
0	NDTree		3	3	148	31048	
0	RNDTree		3	3	148	14288	
0	RMNDTree	3	3	148	14044	
0	NDTree		3	4	187	31287	
0	RNDTree		3	4	187	13176	
0	RMNDTree	3	4	187	12541	
0	NDTree		3	5	272	31596	
0	RNDTree		3	5	272	18851	
0	RMNDTree	3	5	272	18089	
0	NDTree		3	6	192	25818	
0	RNDTree		3	6	192	20330	
0	RMNDTree	3	6	192	19828	
0	NDTree		3	7	270	36602	
0	RNDTree		3	7	270	22680	
0	RMNDTree	3	7	270	21898	
0	NDTree		3	8	219	34020	
0	RNDTree		3	8	219	19312	
0	RMNDTree	3	8	219	18748	
0	NDTree		3	9	152	32300	
0	RNDTree		3	9	152	17738	
0	RMNDTree	3	9	152	17915	
0	NDTree		3	10	248	31072	
0	RNDTree		3	10	248	15443	
0	RMNDTree	3	10	248	14810	
0	NDTree		3	11	265	31510	
0	RNDTree		3	11	265	17722	
0	RMNDTree	3	11	265	17051	
0	NDTree		3	12	167	32341	
0	RNDTree		3	12	167	16624	
0	RMNDTree	3	12	167	16430	
0	NDTree		3	13	221	31286	
0	RNDTree		3	13	221	18199	
0	RMNDTree	3	13	221	16963	
0	NDTree		3	14	242	35926	
0	RNDTree		3	14	242	21851	
0	RMNDTree	3	14	242	21158	
0	NDTree		3	15	190	31791	
0	RNDTree		3	15	190	18551	
0	RMNDTree	3	15	190	18053	
0	NDTree		3	16	251	30835	
0	RNDTree		3	16	251	17902	
0	RMNDTree	3	16	251	17140	
0	NDTree		3	17	170	27902	
0	RNDTree		3	17	170	15141	
0	RMNDTree	3	17	170	14753	
0	NDTree		3	18	145	26120	
0	RNDTree		3	18	145	16118	
0	RMNDTree	3	18	145	15689	
0	NDTree		3	19	167	32129	
0	RNDTree		3	19	167	18105	
0	RMNDTree	3	19	167	17896	
0	NDTree		3	20	155	36940	
0	RNDTree		3	20	155	15954	
0	RMNDTree	3	20	155	15251	
0	NDTree		3	21	209	27711	
0	RNDTree		3	21	209	20226	
0	RMNDTree	3	21	209	19602	

0	NDTree		5	1	1231	243883	
0	RNDTree		5	1	1231	98172	
0	RMNDTree	5	1	1231	93543	
0	NDTree		5	2	2019	232631	
0	RNDTree		5	2	2019	139153	
0	RMNDTree	5	2	2019	136013	
0	NDTree		5	3	1927	211329	
0	RNDTree		5	3	1927	164100	
0	RMNDTree	5	3	1927	148485	
0	NDTree		5	4	1924	234697	
0	RNDTree		5	4	1924	169346	
0	RMNDTree	5	4	1924	157887	
0	NDTree		5	5	1750	219821	
0	RNDTree		5	5	1750	168876	
0	RMNDTree	5	5	1750	157640	
0	NDTree		5	6	1061	176735	
0	RNDTree		5	6	1061	62600	
0	RMNDTree	5	6	1061	57959	
0	NDTree		5	7	1524	229371	
0	RNDTree		5	7	1524	111362	
0	RMNDTree	5	7	1524	100412	
0	NDTree		5	8	1561	222036	
0	RNDTree		5	8	1561	144297	
0	RMNDTree	5	8	1561	142914	
0	NDTree		5	9	1751	197788	
0	RNDTree		5	9	1751	140131	
0	RMNDTree	5	9	1751	134603	
0	NDTree		5	10	1795	250395	
0	RNDTree		5	10	1795	154292	
0	RMNDTree	5	10	1795	143542	
0	NDTree		5	11	2128	244469	
0	RNDTree		5	11	2128	150882	
0	RMNDTree	5	11	2128	135440	
0	NDTree		5	12	1475	176635	
0	RNDTree		5	12	1475	159365	
0	RMNDTree	5	12	1475	151641	
0	NDTree		5	13	1796	241131	
0	RNDTree		5	13	1796	160350	
0	RMNDTree	5	13	1796	154266	
0	NDTree		5	14	1321	195397	
0	RNDTree		5	14	1321	115106	
0	RMNDTree	5	14	1321	99108	
0	NDTree		5	15	1958	199829	
0	RNDTree		5	15	1958	150321	
0	RMNDTree	5	15	1958	133520	
0	NDTree		5	16	1524	191892	
0	RNDTree		5	16	1524	119888	
0	RMNDTree	5	16	1524	108455	
0	NDTree		5	17	1522	215366	
0	RNDTree		5	17	1522	130026	
0	RMNDTree	5	17	1522	114376	
0	NDTree		5	18	1805	211962	
0	RNDTree		5	18	1805	145631	
0	RMNDTree	5	18	1805	138849	
0	NDTree		5	19	1389	263983	
0	RNDTree		5	19	1389	113206	
0	RMNDTree	5	19	1389	106139	
0	NDTree		5	20	1787	294701	
0	RNDTree		5	20	1787	120465	
0	RMNDTree	5	20	1787	115956	
0	NDTree		5	21	2220	227385	
0	RNDTree		5	21	2220	162529	
0	RMNDTree	5	21	2220	144968	

0	NDTree		10	1	10957	2407315	
0	RNDTree		10	1	10957	1754682	
0	RMNDTree	10	1	10957	1720871	
0	NDTree		10	2	14370	2877704	
0	RNDTree		10	2	14370	2443036	
0	RMNDTree	10	2	14370	2478065	
0	NDTree		10	3	12170	2347182	
0	RNDTree		10	3	12170	1937488	
0	RMNDTree	10	3	12170	1862320	
0	NDTree		10	4	14326	2822759	
0	RNDTree		10	4	14326	2344766	
0	RMNDTree	10	4	14326	2530756	
0	NDTree		10	5	13634	3133624	
0	RNDTree		10	5	13634	2125945	
0	RMNDTree	10	5	13634	2219280	
0	NDTree		10	6	14459	3791423	
0	RNDTree		10	6	14459	2378524	
0	RMNDTree	10	6	14459	2309287	
0	NDTree		10	7	16306	3454897	
0	RNDTree		10	7	16306	2547939	
0	RMNDTree	10	7	16306	2616815	
0	NDTree		10	8	14423	3563539	
0	RNDTree		10	8	14423	2632322	
0	RMNDTree	10	8	14423	2680551	
0	NDTree		10	9	14313	3154917	
0	RNDTree		10	9	14313	1966667	
0	RMNDTree	10	9	14313	2074728	
0	NDTree		10	10	14835	3231942	
0	RNDTree		10	10	14835	2440305	
0	RMNDTree	10	10	14835	2533452	
0	NDTree		10	11	13346	3390413	
0	RNDTree		10	11	13346	2204467	
0	RMNDTree	10	11	13346	2323530	
0	NDTree		10	12	10269	2841669	
0	RNDTree		10	12	10269	1566714	
0	RMNDTree	10	12	10269	1579830	
0	NDTree		10	13	15151	3429605	
0	RNDTree		10	13	15151	2729918	
0	RMNDTree	10	13	15151	2835502	
0	NDTree		10	14	14458	3501636	
0	RNDTree		10	14	14458	1821160	
0	RMNDTree	10	14	14458	1640502	
0	NDTree		10	15	14791	2677393	
0	RNDTree		10	15	14791	2289405	
0	RMNDTree	10	15	14791	1873050	
0	NDTree		10	16	15532	3425564	
0	RNDTree		10	16	15532	2049110	
0	RMNDTree	10	16	15532	1872276	
0	NDTree		10	17	13314	3672214	
0	RNDTree		10	17	13314	2091729	
0	RMNDTree	10	17	13314	2045486	
0	NDTree		10	18	12428	2204223	
0	RNDTree		10	18	12428	2159828	
0	RMNDTree	10	18	12428	2138745	
0	NDTree		10	19	10833	2752486	
0	RNDTree		10	19	10833	2137871	
0	RMNDTree	10	19	10833	2100301	
0	NDTree		10	20	14459	3479156	
0	RNDTree		10	20	14459	2190275	
0	RMNDTree	10	20	14459	2123546	
0	NDTree		10	21	12800	3205650	
0	RNDTree		10	21	12800	1817138	
0	RMNDTree	10	21	12800	1754217	

0	NDTree		2	1	27	15322	
0	RNDTree		2	1	27	10692	
0	RMNDTree	2	1	27	9933	
0	NDTree		2	2	27	11873	
0	RNDTree		2	2	27	12167	
0	RMNDTree	2	2	27	11599	
0	NDTree		2	3	33	9946	
0	RNDTree		2	3	33	9775	
0	RMNDTree	2	3	33	9501	
0	NDTree		2	4	22	8730	
0	RNDTree		2	4	22	5931	
0	RMNDTree	2	4	22	5895	
0	NDTree		2	5	26	7721	
0	RNDTree		2	5	26	8701	
0	RMNDTree	2	5	26	8761	
0	NDTree		2	6	27	6673	
0	RNDTree		2	6	27	6054	
0	RMNDTree	2	6	27	6041	
0	NDTree		2	7	26	7322	
0	RNDTree		2	7	26	7933	
0	RMNDTree	2	7	26	7906	
0	NDTree		2	8	28	6309	
0	RNDTree		2	8	28	5487	
0	RMNDTree	2	8	28	5446	
0	NDTree		2	9	32	6856	
0	RNDTree		2	9	32	8851	
0	RMNDTree	2	9	32	8834	
0	NDTree		2	10	22	6551	
0	RNDTree		2	10	22	8314	
0	RMNDTree	2	10	22	8408	
0	NDTree		2	11	27	6667	
0	RNDTree		2	11	27	5925	
0	RMNDTree	2	11	27	5922	
0	NDTree		2	12	28	5753	
0	RNDTree		2	12	28	6474	
0	RMNDTree	2	12	28	6967	
0	NDTree		2	13	23	6248	
0	RNDTree		2	13	23	8147	
